20190201 080200;1.146890;1.146920;1.146810;1.146850;0
20190201 080300;1.146840;1.146870;1.146750;1.146750;0
20190201 080400;1.146750;1.146780;1.146700;1.146720;0
20190201 080500;1.146710;1.146830;1.146680;1.146730;0
20190201 080600;1.146730;1.147010;1.146710;1.146920;0
20190201 080700;1.146920;1.147040;1.146910;1.147010;0
20190201 080800;1.147020;1.147080;1.146980;1.147060;0
20190201 080900;1.147070;1.147100;1.147020;1.147100;0
20190201 081000;1.147090;1.147170;1.147000;1.147000;0
20190201 081100;1.147010;1.147160;1.147010;1.147070;0
20190201 081200;1.147070;1.147190;1.147070;1.147070;0
20190201 081300;1.147070;1.147130;1.147020;1.147040;0
20190201 081400;1.147060;1.147070;1.146980;1.147060;0
20190201 081500;1.147070;1.147140;1.147050;1.147130;0
20190201 081600;1.147140;1.147160;1.147010;1.147070;0
20190201 081700;1.147080;1.147190;1.147050;1.147130;0
20190201 081800;1.147120;1.147140;1.147050;1.147100;0
20190201 081900;1.147100;1.147160;1.147080;1.147090;0
20190201 082000;1.147110;1.147140;1.147080;1.147100;0
20190201 082100;1.147090;1.147160;1.147080;1.147090;0
20190201 082200;1.147100;1.147300;1.147090;1.147210;0
20190201 082300;1.147210;1.147220;1.147040;1.147110;0
20190201 082400;1.147100;1.147150;1.147070;1.147090;0
20190201 082500;1.147090;1.147240;1.147070;1.147110;0
20190201 082600;1.147110;1.147280;1.147110;1.147280;0
20190201 082700;1.147310;1.147380;1.147240;1.147250;0
20190201 082800;1.147240;1.147310;1.147190;1.147290;0
20190201 082900;1.147300;1.147370;1.147100;1.147320;0
20190201 083000;1.147360;1.147800;1.145340;1.146890;0
20190201 083100;1.146890;1.146990;1.145870;1.146050;0
20190201 083200;1.146030;1.146190;1.145360;1.145780;0
20190201 083300;1.145750;1.146060;1.145580;1.145940;0
20190201 083400;1.145940;1.146090;1.145570;1.145590;0
20190201 083500;1.145610;1.146320;1.145600;1.146150;0
20190201 083600;1.146150;1.146200;1.145640;1.146030;0
20190201 083700;1.146020;1.146600;1.145800;1.146500;0
20190201 083800;1.146500;1.146680;1.146500;1.146560;0
20190201 083900;1.146550;1.146780;1.146480;1.146730;0
20190201 084000;1.146720;1.147060;1.146710;1.146960;0
20190201 084100;1.146960;1.147150;1.146900;1.147110;0
20190201 084200;1.147120;1.147120;1.146750;1.146790;0
20190201 084300;1.146780;1.147380;1.146570;1.147370;0
20190201 084400;1.147370;1.147500;1.147270;1.147450;0
20190201 084500;1.147460;1.148270;1.147450;1.148210;0
20190201 084600;1.148190;1.148460;1.148110;1.148400;0
20190201 084700;1.148390;1.148430;1.147950;1.147960;0
20190201 084800;1.147970;1.148400;1.147970;1.148360;0
20190201 084900;1.148380;1.148570;1.148220;1.148410;0
20190201 085000;1.148400;1.148430;1.148200;1.148200;0
20190201 085100;1.148200;1.148260;1.148000;1.148240;0
20190201 085200;1.148250;1.148290;1.147880;1.147880;0
20190201 085300;1.147880;1.147950;1.147560;1.147660;0
20190201 085400;1.147650;1.148030;1.147610;1.147870;0
20190201 085500;1.147880;1.147980;1.147700;1.147700;0
20190201 085600;1.147670;1.147730;1.147410;1.147610;0
20190201 085700;1.147610;1.147610;1.147420;1.147470;0
20190201 085800;1.147470;1.147470;1.147250;1.147320;0
20190201 085900;1.147330;1.147580;1.147330;1.147370;0
20190201 090000;1.147360;1.147480;1.147100;1.147400;0
20190201 090100;1.147400;1.147520;1.147360;1.147390;0
20190201 090200;1.147390;1.147460;1.147230;1.147250;0
20190201 090300;1.147240;1.147270;1.147150;1.147150;0
20190201 090400;1.147170;1.147320;1.147170;1.147300;0
20190201 090500;1.147300;1.147300;1.147140;1.147260;0
20190201 090600;1.147250;1.147330;1.147100;1.147100;0
20190201 090700;1.147100;1.147360;1.147100;1.147330;0
20190201 090800;1.147330;1.147470;1.147320;1.147440;0
20190201 090900;1.147440;1.147540;1.147310;1.147470;0
20190201 091000;1.147470;1.147610;1.147360;1.147360;0
20190201 091100;1.147360;1.147450;1.147290;1.147400;0
20190201 091200;1.147410;1.147460;1.147360;1.147410;0
20190201 091300;1.147410;1.147430;1.147050;1.147080;0
20190201 091400;1.147090;1.147410;1.147040;1.147400;0
20190201 091500;1.147400;1.147440;1.147220;1.147410;0
20190201 091600;1.147410;1.147510;1.147400;1.147460;0
20190201 091700;1.147450;1.147470;1.147250;1.147280;0
20190201 091800;1.147270;1.147280;1.147090;1.147200;0
20190201 091900;1.147200;1.147220;1.146820;1.146820;0
20190201 092000;1.146820;1.146940;1.146610;1.146680;0
20190201 092100;1.146680;1.146830;1.146680;1.146710;0
20190201 092200;1.146720;1.146880;1.146620;1.146840;0
20190201 092300;1.146840;1.146930;1.146660;1.146830;0
20190201 092400;1.146830;1.146940;1.146720;1.146890;0
20190201 092500;1.146890;1.146930;1.146710;1.146920;0
20190201 092600;1.146920;1.146990;1.146800;1.146960;0
20190201 092700;1.146960;1.147070;1.146900;1.147060;0
20190201 092800;1.147060;1.147080;1.146950;1.146980;0
20190201 092900;1.146980;1.147080;1.146970;1.147070;0
20190201 093000;1.147070;1.147110;1.146880;1.146910;0
20190201 093100;1.146910;1.146920;1.146600;1.146690;0
20190201 093200;1.146680;1.147080;1.146680;1.147070;0
20190201 093300;1.147070;1.147140;1.146960;1.147060;0
20190201 093400;1.147060;1.147330;1.147010;1.147300;0
20190201 093500;1.147300;1.147320;1.147120;1.147220;0
20190201 093600;1.147220;1.147530;1.147160;1.147410;0
20190201 093700;1.147410;1.147460;1.147310;1.147320;0
20190201 093800;1.147330;1.147360;1.147210;1.147250;0
20190201 093900;1.147260;1.147330;1.147060;1.147100;0
20190201 094000;1.147100;1.147290;1.147090;1.147160;0
20190201 094100;1.147160;1.147280;1.147160;1.147220;0
20190201 094200;1.147230;1.147240;1.147060;1.147150;0
20190201 094300;1.147150;1.147190;1.147060;1.147170;0
20190201 094400;1.147170;1.147240;1.147070;1.147070;0
20190201 094500;1.147070;1.147140;1.147000;1.147030;0
20190201 094600;1.147040;1.147160;1.147000;1.147120;0
20190201 094700;1.147130;1.147130;1.146960;1.146970;0
20190201 094800;1.146970;1.147020;1.146830;1.146960;0
20190201 094900;1.146940;1.147010;1.146930;1.146980;0
20190201 095000;1.146980;1.147000;1.146810;1.146820;0
20190201 095100;1.146810;1.146920;1.146790;1.146840;0
20190201 095200;1.146840;1.147020;1.146780;1.147010;0
20190201 095300;1.147010;1.147110;1.146930;1.147100;0
20190201 095400;1.147100;1.147310;1.147090;1.147240;0
20190201 095500;1.147230;1.147450;1.147220;1.147360;0
20190201 095600;1.147350;1.147620;1.147350;1.147600;0
20190201 095700;1.147610;1.147640;1.147330;1.147350;0
20190201 095800;1.147340;1.147430;1.147250;1.147400;0
20190201 095900;1.147420;1.147680;1.147400;1.147620;0
20190201 100000;1.147600;1.147600;1.146650;1.146660;0
20190201 100100;1.146650;1.147070;1.146650;1.146720;0
20190201 100200;1.146750;1.146750;1.146010;1.146020;0
20190201 100300;1.146030;1.146080;1.145610;1.145800;0
20190201 100400;1.145810;1.145810;1.145510;1.145720;0
20190201 100500;1.145710;1.145740;1.145350;1.145520;0
20190201 100600;1.145560;1.145740;1.145490;1.145670;0
20190201 100700;1.145700;1.145790;1.145470;1.145740;0
20190201 100800;1.145750;1.145790;1.145590;1.145650;0
20190201 100900;1.145650;1.145700;1.145460;1.145620;0
20190201 101000;1.145630;1.145690;1.145560;1.145600;0
20190201 101100;1.145600;1.145900;1.145580;1.145880;0
20190201 101200;1.145860;1.145990;1.145800;1.145980;0
20190201 101300;1.145970;1.146210;1.145960;1.146130;0
20190201 101400;1.146140;1.146150;1.146030;1.146100;0
20190201 101500;1.146090;1.146110;1.145920;1.145930;0
20190201 101600;1.145930;1.145970;1.145630;1.145700;0
20190201 101700;1.145710;1.145880;1.145670;1.145760;0
20190201 101800;1.145760;1.145780;1.145440;1.145520;0
20190201 101900;1.145510;1.145670;1.145440;1.145450;0
20190201 102000;1.145460;1.145540;1.145410;1.145490;0
20190201 102100;1.145490;1.145740;1.145470;1.145610;0
20190201 102200;1.145630;1.145860;1.145630;1.145840;0
20190201 102300;1.145840;1.146070;1.145800;1.146060;0
20190201 102400;1.146050;1.146060;1.145870;1.145950;0
20190201 102500;1.145930;1.145960;1.145850;1.145890;0
20190201 102600;1.145900;1.145960;1.145820;1.145850;0
20190201 102700;1.145860;1.145930;1.145760;1.145880;0
20190201 102800;1.145900;1.145900;1.145760;1.145760;0
20190201 102900;1.145750;1.145910;1.145630;1.145800;0
20190201 103000;1.145790;1.145820;1.145550;1.145560;0
20190201 103100;1.145560;1.145560;1.145300;1.145350;0
20190201 103200;1.145350;1.145410;1.144760;1.145070;0
20190201 103300;1.145070;1.145070;1.144850;1.144870;0
20190201 103400;1.144870;1.144930;1.144750;1.144890;0
20190201 103500;1.144880;1.145330;1.144850;1.145300;0
20190201 103600;1.145280;1.145410;1.145200;1.145320;0
20190201 103700;1.145330;1.145380;1.145290;1.145350;0
20190201 103800;1.145350;1.145540;1.145310;1.145530;0
20190201 103900;1.145530;1.145550;1.145390;1.145510;0
20190201 104000;1.145510;1.145530;1.145430;1.145510;0
20190201 104100;1.145520;1.145680;1.145470;1.145650;0
20190201 104200;1.145650;1.145650;1.145440;1.145610;0
20190201 104300;1.145600;1.145630;1.145440;1.145530;0
20190201 104400;1.145530;1.145610;1.145510;1.145560;0
20190201 104500;1.145560;1.145720;1.145520;1.145580;0
20190201 104600;1.145580;1.145820;1.145520;1.145790;0
20190201 104700;1.145800;1.145890;1.145730;1.145820;0
20190201 104800;1.145820;1.146030;1.145790;1.146000;0
20190201 104900;1.145980;1.145980;1.145890;1.145940;0
20190201 105000;1.145950;1.145970;1.145620;1.145750;0
20190201 105100;1.145740;1.145980;1.145720;1.145920;0
20190201 105200;1.145910;1.146040;1.145890;1.145920;0
20190201 105300;1.145920;1.146040;1.145850;1.145970;0
20190201 105400;1.145980;1.145980;1.145770;1.145890;0
20190201 105500;1.145880;1.146000;1.145880;1.145970;0
20190201 105600;1.145950;1.146210;1.145900;1.146200;0
20190201 105700;1.146210;1.146760;1.146110;1.146610;0
20190201 105800;1.146610;1.146800;1.146500;1.146760;0
20190201 105900;1.146750;1.146880;1.146670;1.146850;0
20190201 110000;1.146860;1.146890;1.146680;1.146710;0
20190201 110100;1.146710;1.146830;1.146690;1.146710;0
20190201 110200;1.146710;1.146800;1.146600;1.146740;0
20190201 110300;1.146750;1.146910;1.146740;1.146860;0
20190201 110400;1.146850;1.146940;1.146790;1.146940;0
20190201 110500;1.146930;1.146960;1.146850;1.146920;0
20190201 110600;1.146920;1.147170;1.146910;1.147150;0
20190201 110700;1.147160;1.147310;1.147040;1.147270;0
20190201 110800;1.147270;1.147340;1.147190;1.147300;0
20190201 110900;1.147300;1.147540;1.147210;1.147490;0
20190201 111000;1.147500;1.147510;1.147130;1.147260;0
20190201 111100;1.147250;1.147340;1.147140;1.147290;0
20190201 111200;1.147280;1.147290;1.147180;1.147200;0
20190201 111300;1.147200;1.147260;1.147120;1.147260;0
20190201 111400;1.147260;1.147260;1.147120;1.147240;0
20190201 111500;1.147230;1.147360;1.147230;1.147350;0
20190201 111600;1.147350;1.147480;1.147350;1.147460;0
20190201 111700;1.147450;1.147530;1.147290;1.147340;0
20190201 111800;1.147330;1.147370;1.147280;1.147360;0
20190201 111900;1.147360;1.147560;1.147360;1.147500;0
20190201 112000;1.147500;1.147510;1.147230;1.147290;0
20190201 112100;1.147290;1.147610;1.147240;1.147580;0
20190201 112200;1.147580;1.147710;1.147550;1.147710;0
20190201 112300;1.147730;1.148210;1.147650;1.148190;0
20190201 112400;1.148190;1.148840;1.148170;1.148560;0
20190201 112500;1.148550;1.148640;1.148320;1.148330;0
20190201 112600;1.148340;1.148430;1.148190;1.148430;0
20190201 112700;1.148430;1.148510;1.148280;1.148290;0
20190201 112800;1.148290;1.148460;1.148270;1.148330;0
20190201 112900;1.148330;1.148360;1.148230;1.148230;0
20190201 113000;1.148230;1.148240;1.148020;1.148130;0
20190201 113100;1.148130;1.148220;1.148090;1.148100;0
20190201 113200;1.148100;1.148170;1.147940;1.147970;0
20190201 113300;1.148010;1.148030;1.147910;1.147930;0
20190201 113400;1.147940;1.148040;1.147930;1.147940;0
20190201 113500;1.147930;1.148030;1.147890;1.147940;0
20190201 113600;1.147940;1.147940;1.147770;1.147780;0
20190201 113700;1.147780;1.147860;1.147680;1.147760;0
20190201 113800;1.147770;1.147830;1.147700;1.147770;0
20190201 113900;1.147770;1.147820;1.147730;1.147730;0
20190201 114000;1.147720;1.147740;1.147430;1.147480;0
20190201 114100;1.147480;1.147600;1.147430;1.147600;0
20190201 114200;1.147600;1.147610;1.147470;1.147490;0
20190201 114300;1.147470;1.147490;1.147430;1.147480;0
20190201 114400;1.147480;1.147490;1.147380;1.147390;0
20190201 114500;1.147400;1.147400;1.147280;1.147340;0
20190201 114600;1.147340;1.147550;1.147340;1.147520;0
20190201 114700;1.147520;1.147520;1.147430;1.147430;0
20190201 114800;1.147430;1.147450;1.147410;1.147440;0
20190201 114900;1.147430;1.147470;1.147390;1.147390;0
20190201 115000;1.147380;1.147490;1.147370;1.147480;0
20190201 115100;1.147490;1.147540;1.147430;1.147470;0
20190201 115200;1.147460;1.147650;1.147440;1.147620;0
20190201 115300;1.147620;1.147640;1.147480;1.147560;0
20190201 115400;1.147560;1.147570;1.147460;1.147490;0
20190201 115500;1.147480;1.147510;1.147350;1.147370;0
20190201 115600;1.147370;1.147440;1.147180;1.147180;0
20190201 115700;1.147180;1.147240;1.147040;1.147130;0
20190201 115800;1.147160;1.147260;1.147050;1.147190;0
20190201 115900;1.147190;1.147300;1.147190;1.147300;0
20190201 120000;1.147290;1.147390;1.147210;1.147320;0
20190201 120100;1.147300;1.147310;1.147210;1.147210;0
20190201 120200;1.147210;1.147250;1.147170;1.147200;0
20190201 120300;1.147210;1.147300;1.147090;1.147220;0
20190201 120400;1.147230;1.147360;1.147230;1.147290;0
20190201 120500;1.147280;1.147280;1.147110;1.147190;0
20190201 120600;1.147200;1.147380;1.147160;1.147330;0
20190201 120700;1.147340;1.147360;1.147180;1.147260;0
20190201 120800;1.147250;1.147250;1.147120;1.147150;0
20190201 120900;1.147140;1.147150;1.147090;1.147150;0
20190201 121000;1.147140;1.147170;1.147060;1.147080;0
20190201 121100;1.147100;1.147150;1.147100;1.147140;0
20190201 121200;1.147140;1.147150;1.147090;1.147110;0
20190201 121300;1.147110;1.147170;1.147070;1.147090;0
20190201 121400;1.147100;1.147130;1.147030;1.147080;0
20190201 121500;1.147080;1.147140;1.147070;1.147140;0
20190201 121600;1.147140;1.147220;1.147100;1.147130;0
20190201 121700;1.147130;1.147150;1.147090;1.147090;0
20190201 121800;1.147090;1.147110;1.147070;1.147080;0
20190201 121900;1.147080;1.147080;1.147040;1.147070;0
20190201 122000;1.147060;1.147100;1.147020;1.147050;0
20190201 122100;1.147050;1.147060;1.146960;1.147020;0
20190201 122200;1.147030;1.147170;1.147010;1.147080;0
20190201 122300;1.147080;1.147080;1.147030;1.147060;0
20190201 122400;1.147060;1.147080;1.146980;1.146990;0
20190201 122500;1.146980;1.147030;1.146950;1.146980;0
20190201 122600;1.146980;1.147050;1.146960;1.146980;0
20190201 122700;1.146980;1.147140;1.146970;1.147130;0
20190201 122800;1.147130;1.147220;1.147090;1.147140;0
20190201 122900;1.147150;1.147160;1.147050;1.147120;0
20190201 123000;1.147110;1.147160;1.147050;1.147130;0
20190201 123100;1.147140;1.147170;1.147050;1.147110;0
20190201 123200;1.147110;1.147120;1.146960;1.147010;0
20190201 123300;1.147030;1.147100;1.147010;1.147030;0
20190201 123400;1.147030;1.147060;1.146950;1.147030;0
20190201 123500;1.147040;1.147050;1.146980;1.146990;0
20190201 123600;1.146980;1.147010;1.146880;1.146880;0
20190201 123700;1.146880;1.146940;1.146880;1.146930;0
20190201 123800;1.146910;1.146930;1.146840;1.146930;0
20190201 123900;1.146930;1.147040;1.146890;1.147040;0
20190201 124000;1.147040;1.147140;1.147040;1.147100;0
20190201 124100;1.147100;1.147140;1.147070;1.147070;0
20190201 124200;1.147070;1.147100;1.147040;1.147090;0
20190201 124300;1.147090;1.147150;1.147090;1.147140;0
20190201 124400;1.147130;1.147180;1.147100;1.147140;0
20190201 124500;1.147150;1.147240;1.147140;1.147230;0
20190201 124600;1.147220;1.147260;1.147200;1.147210;0
20190201 124700;1.147200;1.147260;1.147190;1.147250;0
20190201 124800;1.147240;1.147250;1.147130;1.147150;0
20190201 124900;1.147160;1.147160;1.147070;1.147080;0
20190201 125000;1.147070;1.147150;1.147050;1.147110;0
20190201 125100;1.147110;1.147310;1.147110;1.147300;0
20190201 125200;1.147290;1.147290;1.147160;1.147160;0
20190201 125300;1.147170;1.147200;1.147130;1.147150;0
20190201 125400;1.147160;1.147170;1.147110;1.147150;0
20190201 125500;1.147150;1.147170;1.147060;1.147070;0
20190201 125600;1.147070;1.147070;1.146940;1.146960;0
20190201 125700;1.146950;1.146960;1.146730;1.146830;0
20190201 125800;1.146800;1.147020;1.146790;1.147010;0
20190201 125900;1.147020;1.147020;1.146830;1.146850;0
20190201 130000;1.146860;1.146900;1.146820;1.146830;0
20190201 130100;1.146830;1.146890;1.146780;1.146880;0
20190201 130200;1.146880;1.146910;1.146770;1.146780;0
20190201 130300;1.146780;1.146780;1.146590;1.146640;0
20190201 130400;1.146650;1.146740;1.146530;1.146570;0
20190201 130500;1.146570;1.146570;1.146410;1.146520;0
20190201 130600;1.146520;1.146530;1.146490;1.146510;0
20190201 130700;1.146510;1.146700;1.146510;1.146700;0
20190201 130800;1.146700;1.146860;1.146700;1.146840;0
20190201 130900;1.146840;1.146840;1.146670;1.146690;0
20190201 131000;1.146690;1.146730;1.146580;1.146610;0
20190201 131100;1.146610;1.146620;1.146490;1.146490;0
20190201 131200;1.146490;1.146570;1.146480;1.146560;0
20190201 131300;1.146560;1.146560;1.146360;1.146360;0
20190201 131400;1.146350;1.146470;1.146350;1.146430;0
20190201 131500;1.146420;1.146440;1.146340;1.146340;0
20190201 131600;1.146340;1.146380;1.146250;1.146250;0
20190201 131700;1.146250;1.146260;1.146160;1.146190;0
20190201 131800;1.146180;1.146280;1.146150;1.146160;0
20190201 131900;1.146160;1.146160;1.146030;1.146100;0
20190201 132000;1.146110;1.146210;1.146070;1.146120;0
20190201 132100;1.146110;1.146270;1.146070;1.146250;0
20190201 132200;1.146240;1.146250;1.146190;1.146250;0
20190201 132300;1.146240;1.146330;1.146220;1.146330;0
20190201 132400;1.146330;1.146330;1.146250;1.146290;0
20190201 132500;1.146290;1.146290;1.146170;1.146290;0
20190201 132600;1.146280;1.146330;1.146230;1.146300;0
20190201 132700;1.146280;1.146280;1.146210;1.146220;0
20190201 132800;1.146220;1.146260;1.146210;1.146210;0
20190201 132900;1.146210;1.146370;1.146210;1.146340;0
20190201 133000;1.146340;1.146360;1.146290;1.146310;0
20190201 133100;1.146310;1.146350;1.146260;1.146350;0
20190201 133200;1.146350;1.146420;1.146320;1.146340;0
20190201 133300;1.146340;1.146340;1.146250;1.146320;0
20190201 133400;1.146300;1.146320;1.146240;1.146250;0
20190201 133500;1.146250;1.146420;1.146250;1.146390;0
20190201 133600;1.146380;1.146380;1.146240;1.146240;0
20190201 133700;1.146250;1.146270;1.146240;1.146240;0
20190201 133800;1.146250;1.146250;1.146150;1.146160;0
20190201 133900;1.146160;1.146240;1.146160;1.146220;0
20190201 134000;1.146210;1.146360;1.146210;1.146340;0
20190201 134100;1.146340;1.146370;1.146210;1.146260;0
20190201 134200;1.146280;1.146330;1.146230;1.146320;0
20190201 134300;1.146320;1.146400;1.146290;1.146360;0
20190201 134400;1.146350;1.146370;1.146280;1.146280;0
20190201 134500;1.146280;1.146320;1.146210;1.146300;0
20190201 134600;1.146290;1.146350;1.146260;1.146260;0
20190201 134700;1.146270;1.146270;1.146120;1.146140;0
20190201 134800;1.146140;1.146220;1.146130;1.146150;0
20190201 134900;1.146150;1.146310;1.146150;1.146290;0
20190201 135000;1.146300;1.146360;1.146260;1.146350;0
20190201 135100;1.146360;1.146390;1.146310;1.146370;0
20190201 135200;1.146380;1.146390;1.146290;1.146360;0
20190201 135300;1.146360;1.146390;1.146010;1.146070;0
20190201 135400;1.146080;1.146230;1.146080;1.146180;0
20190201 135500;1.146180;1.146200;1.146020;1.146060;0
20190201 135600;1.146060;1.146060;1.145960;1.146030;0
20190201 135700;1.146030;1.146050;1.145970;1.146040;0
20190201 135800;1.146030;1.146050;1.145920;1.145940;0
20190201 135900;1.145960;1.146010;1.145930;1.146000;0
20190201 140000;1.146010;1.146060;1.145850;1.145890;0
20190201 140100;1.145890;1.145960;1.145830;1.145840;0
20190201 140200;1.145840;1.145840;1.145620;1.145640;0
20190201 140300;1.145660;1.145700;1.145610;1.145660;0
20190201 140400;1.145660;1.145690;1.145610;1.145640;0
20190201 140500;1.145630;1.145710;1.145620;1.145710;0
20190201 140600;1.145700;1.145700;1.145550;1.145630;0
20190201 140700;1.145620;1.145670;1.145610;1.145640;0
20190201 140800;1.145640;1.145700;1.145600;1.145640;0
20190201 140900;1.145620;1.145660;1.145600;1.145610;0
20190201 141000;1.145610;1.145680;1.145590;1.145650;0
20190201 141100;1.145660;1.145720;1.145600;1.145640;0
20190201 141200;1.145660;1.145660;1.145580;1.145640;0
20190201 141300;1.145640;1.145670;1.145590;1.145610;0
20190201 141400;1.145600;1.145760;1.145600;1.145720;0
20190201 141500;1.145720;1.145760;1.145680;1.145680;0
20190201 141600;1.145680;1.145710;1.145640;1.145670;0
20190201 141700;1.145670;1.145740;1.145670;1.145710;0
20190201 141800;1.145720;1.145810;1.145710;1.145810;0
20190201 141900;1.145780;1.145860;1.145770;1.145810;0
20190201 142000;1.145810;1.145860;1.145770;1.145800;0
20190201 142100;1.145810;1.145810;1.145780;1.145800;0
20190201 142200;1.145790;1.145810;1.145770;1.145810;0
20190201 142300;1.145810;1.145900;1.145800;1.145860;0
20190201 142400;1.145860;1.145890;1.145800;1.145860;0
20190201 142500;1.145850;1.145870;1.145830;1.145860;0
20190201 142600;1.145850;1.145870;1.145770;1.145800;0
20190201 142700;1.145800;1.145810;1.145770;1.145800;0
20190201 142800;1.145790;1.145830;1.145790;1.145830;0
20190201 142900;1.145810;1.145840;1.145790;1.145800;0
20190201 143000;1.145800;1.145870;1.145800;1.145860;0
20190201 143100;1.145870;1.145910;1.145860;1.145900;0
20190201 143200;1.145890;1.145920;1.145850;1.145860;0
20190201 143300;1.145870;1.146000;1.145870;1.145980;0
20190201 143400;1.145980;1.146030;1.145960;1.146030;0
20190201 143500;1.146030;1.146040;1.146010;1.146020;0
20190201 143600;1.146020;1.146030;1.145970;1.146010;0
20190201 143700;1.145990;1.146010;1.145980;1.146010;0
20190201 143800;1.145990;1.146040;1.145960;1.146020;0
20190201 143900;1.146020;1.146020;1.145980;1.145990;0
20190201 144000;1.145980;1.146060;1.145980;1.146060;0
20190201 144100;1.146050;1.146060;1.146040;1.146050;0
20190201 144200;1.146050;1.146060;1.146020;1.146050;0
20190201 144300;1.146060;1.146140;1.146050;1.146120;0
20190201 144400;1.146110;1.146170;1.146070;1.146150;0
20190201 144500;1.146160;1.146170;1.146090;1.146100;0
20190201 144600;1.146100;1.146100;1.145960;1.146000;0
20190201 144700;1.145990;1.146020;1.145960;1.146010;0
20190201 144800;1.146020;1.146070;1.146010;1.146040;0
20190201 144900;1.146040;1.146060;1.146040;1.146050;0
20190201 145000;1.146060;1.146120;1.146050;1.146120;0
20190201 145100;1.146110;1.146170;1.146100;1.146130;0
20190201 145200;1.146130;1.146160;1.146100;1.146110;0
20190201 145300;1.146130;1.146130;1.146090;1.146090;0
20190201 145400;1.146100;1.146170;1.146090;1.146150;0
20190201 145500;1.146150;1.146160;1.146140;1.146150;0
20190201 145600;1.146150;1.146180;1.146080;1.146100;0
20190201 145700;1.146110;1.146140;1.146070;1.146120;0
20190201 145800;1.146120;1.146120;1.145970;1.146070;0
20190201 145900;1.146050;1.146080;1.145940;1.145970;0
20190201 150000;1.145990;1.146170;1.145990;1.146110;0
20190201 150100;1.146100;1.146100;1.145980;1.145980;0
20190201 150200;1.145980;1.146030;1.145900;1.145930;0
20190201 150300;1.145910;1.145990;1.145910;1.145960;0
20190201 150400;1.145960;1.146010;1.145930;1.145940;0
20190201 150500;1.145950;1.146100;1.145920;1.146070;0
20190201 150600;1.146070;1.146120;1.146070;1.146120;0
20190201 150700;1.146110;1.146150;1.146080;1.146110;0
20190201 150800;1.146110;1.146160;1.146090;1.146140;0
20190201 150900;1.146150;1.146150;1.146020;1.146030;0
20190201 151000;1.146040;1.146070;1.146010;1.146040;0
20190201 151100;1.146040;1.146070;1.146010;1.146020;0
20190201 151200;1.146010;1.146020;1.145960;1.145970;0
20190201 151300;1.145970;1.146070;1.145970;1.146000;0
20190201 151400;1.146010;1.146010;1.145960;1.146000;0
20190201 151500;1.146000;1.146010;1.145950;1.146000;0
20190201 151600;1.146000;1.146030;1.145940;1.145950;0
20190201 151700;1.145950;1.146010;1.145950;1.146000;0
20190201 151800;1.146010;1.146020;1.145960;1.145980;0
20190201 151900;1.145970;1.145980;1.145920;1.145920;0
20190201 152000;1.145920;1.145920;1.145840;1.145840;0
20190201 152100;1.145840;1.145840;1.145790;1.145800;0
20190201 152200;1.145800;1.145860;1.145800;1.145840;0
20190201 152300;1.145830;1.145890;1.145830;1.145890;0
20190201 152400;1.145890;1.146010;1.145880;1.146000;0
20190201 152500;1.146000;1.146010;1.145960;1.146000;0
20190201 152600;1.146000;1.146000;1.145950;1.145950;0
20190201 152700;1.145950;1.145960;1.145920;1.145950;0
20190201 152800;1.145950;1.146050;1.145950;1.146020;0
20190201 152900;1.146030;1.146050;1.145990;1.146010;0
20190201 153000;1.146000;1.146040;1.145990;1.146040;0
20190201 153100;1.146040;1.146090;1.146010;1.146050;0
20190201 153200;1.146050;1.146070;1.145990;1.146050;0
20190201 153300;1.146050;1.146090;1.146020;1.146040;0
20190201 153400;1.146040;1.146050;1.146040;1.146040;0
20190201 153500;1.146050;1.146050;1.146040;1.146050;0
20190201 153600;1.146050;1.146070;1.146040;1.146060;0
20190201 153700;1.146060;1.146060;1.146010;1.146050;0
20190201 153800;1.146040;1.146050;1.146000;1.146020;0
20190201 153900;1.146030;1.146050;1.146000;1.146040;0
20190201 154000;1.146040;1.146050;1.145940;1.145950;0
20190201 154100;1.145960;1.146030;1.145940;1.145990;0
20190201 154200;1.145980;1.145990;1.145940;1.145970;0
20190201 154300;1.145990;1.146020;1.145900;1.145980;0
20190201 154400;1.145970;1.146040;1.145940;1.145960;0
20190201 154500;1.145960;1.146030;1.145950;1.146020;0
20190201 154600;1.146010;1.146050;1.146000;1.146020;0
20190201 154700;1.146030;1.146040;1.146000;1.146010;0
20190201 154800;1.146000;1.146050;1.145970;1.146040;0
20190201 154900;1.146040;1.146040;1.145940;1.145960;0
20190201 155000;1.146010;1.146030;1.145990;1.146000;0
20190201 155100;1.145990;1.146040;1.145990;1.145990;0
20190201 155200;1.145990;1.146010;1.145940;1.145960;0
20190201 155300;1.145960;1.146010;1.145950;1.145990;0
20190201 155400;1.145980;1.146000;1.145950;1.145990;0
20190201 155500;1.145990;1.146000;1.145990;1.145990;0
20190201 155600;1.145980;1.145980;1.145940;1.145950;0
20190201 155700;1.145940;1.145950;1.145880;1.145900;0
20190201 155800;1.145900;1.145950;1.145860;1.145900;0
20190201 155900;1.145900;1.146000;1.145890;1.145940;0
20190201 160000;1.145940;1.145950;1.145840;1.145940;0
20190201 160100;1.145940;1.145950;1.145830;1.145830;0
20190201 160200;1.145840;1.145860;1.145830;1.145840;0
20190201 160300;1.145840;1.145840;1.145750;1.145770;0
